"","building_code","city_code","season","ground_max","roof_max","gr","sqrtgr","logground","measurement.x","wind_avg","measurement.y","temp_avg","City","Province","Type","Bld_Type","Name","Roof_Type","Slope","Size","Eave_Height","Material","Exposure","Heated","Insulated","Parapet","order","lat","long","roofflat","measurement.x.x","winter_wind","measurement.y.y","above_freeze","measurement.x.x.x","winter_wind_all","start_date.x","end_date.x","measurement.y.y.y","above_freeze_all","start_date.y","end_date.y","measurement","winter_wind_3month","start_date.x.x","end_date.x.x","winter_wind_snow","start_date.y.y","end_date.y.y","logsize","est_wind","est_wind_avg","est_temp_avg","slope15","exposed","sheltered","slope_1_15"
"225","mtqc03","mtqc",3,2.1261130671816,0.39295604122236,0.184823680023409,0.429911246681694,0.754295461563725,"wind",9.04254020622355,"temp",-6.76845637786019,"Montreal","QC","A",3,"11771 Obrien Blvd","Gable",27,121.88878848,NA,NA,2,1,1,0,46,45.5,-73.5,0,"wind",0.948275862068966,"temp",0.10752688172043,"wind",0.977366255144033,1958-01-02,1965-03-29,"temp",0.155322862129145,1958-01-03,1965-03-29,"wind",0.978947368421053,1958-01-02,1965-02-27,0.981781376518219,1958-01-18,1965-03-26,4.80310905916474,0.312128520999568,3.75787270379897,-0.714089636044775,1,1,0,1
"226","mtqc03","mtqc",4,2.7491908752252,0.26416859088312,0.0960895779422666,0.309983189773682,1.01130664119433,"wind",9.04254020622355,"temp",-6.76845637786019,"Montreal","QC","A",3,"11771 Obrien Blvd","Gable",27,121.88878848,NA,NA,2,1,1,0,46,45.5,-73.5,0,"wind",0.9765625,"temp",0.12987012987013,"wind",0.977366255144033,1958-01-02,1965-03-29,"temp",0.155322862129145,1958-01-03,1965-03-29,"wind",0.978947368421053,1958-01-02,1965-02-27,0.981781376518219,1958-01-18,1965-03-26,4.80310905916474,0.312128520999568,3.75787270379897,-0.714089636044775,1,1,0,1
"227","mtqc03","mtqc",5,1.3709237629248,0.1475689145364,0.107641955393325,0.328088334741308,0.315484792122896,"wind",9.04254020622355,"temp",-6.76845637786019,"Montreal","QC","A",3,"11771 Obrien Blvd","Gable",27,121.88878848,NA,NA,2,1,1,0,46,45.5,-73.5,0,"wind",0.989010989010989,"temp",0.106382978723404,"wind",0.977366255144033,1958-01-02,1965-03-29,"temp",0.155322862129145,1958-01-03,1965-03-29,"wind",0.978947368421053,1958-01-02,1965-02-27,0.981781376518219,1958-01-18,1965-03-26,4.80310905916474,0.312128520999568,3.75787270379897,-0.714089636044775,1,1,0,1
"228","mtqc03","mtqc",6,1.6636525165008,0.19476882524484,0.117073020545481,0.342159349639143,0.509015496373935,"wind",9.04254020622355,"temp",-6.76845637786019,"Montreal","QC","A",3,"11771 Obrien Blvd","Gable",27,121.88878848,NA,NA,2,1,1,0,46,45.5,-73.5,0,"wind",0.990825688073395,"temp",0.037037037037037,"wind",0.977366255144033,1958-01-02,1965-03-29,"temp",0.155322862129145,1958-01-03,1965-03-29,"wind",0.978947368421053,1958-01-02,1965-02-27,0.981781376518219,1958-01-18,1965-03-26,4.80310905916474,0.312128520999568,3.75787270379897,-0.714089636044775,1,1,0,1
"229","mtqc03","mtqc",7,2.6441607254832,0.36566631653832,0.138292015691103,0.371876344624262,0.972353708902544,"wind",9.04254020622355,"temp",-6.76845637786019,"Montreal","QC","A",3,"11771 Obrien Blvd","Gable",27,121.88878848,NA,NA,2,1,1,0,46,45.5,-73.5,0,"wind",0.977777777777778,"temp",0.183098591549296,"wind",0.977366255144033,1958-01-02,1965-03-29,"temp",0.155322862129145,1958-01-03,1965-03-29,"wind",0.978947368421053,1958-01-02,1965-02-27,0.981781376518219,1958-01-18,1965-03-26,4.80310905916474,0.312128520999568,3.75787270379897,-0.714089636044775,1,1,0,1
"230","mtqc03","mtqc",8,0.6055946424612,0.10790925965568,0.178187275926229,0.422122347105942,-0.501544423560514,"wind",9.04254020622355,"temp",-6.76845637786019,"Montreal","QC","A",3,"11771 Obrien Blvd","Gable",27,121.88878848,NA,NA,2,1,1,0,46,45.5,-73.5,0,"wind",0.991803278688525,"temp",0.106666666666667,"wind",0.977366255144033,1958-01-02,1965-03-29,"temp",0.155322862129145,1958-01-03,1965-03-29,"wind",0.978947368421053,1958-01-02,1965-02-27,0.981781376518219,1958-01-18,1965-03-26,4.80310905916474,0.312128520999568,3.75787270379897,-0.714089636044775,1,1,0,1
"231","mtqc03","mtqc",9,0.8632817788392,0.3103409665314,0.359489768159703,0.599574656035179,-0.147014130369983,"wind",9.04254020622355,"temp",-6.76845637786019,"Montreal","QC","A",3,"11771 Obrien Blvd","Gable",27,121.88878848,NA,NA,2,1,1,0,46,45.5,-73.5,0,"wind",0.986394557823129,"temp",0.197802197802198,"wind",0.977366255144033,1958-01-02,1965-03-29,"temp",0.155322862129145,1958-01-03,1965-03-29,"wind",0.978947368421053,1958-01-02,1965-02-27,0.981781376518219,1958-01-18,1965-03-26,4.80310905916474,0.312128520999568,3.75787270379897,-0.714089636044775,1,1,0,1
"232","nbon01","nbon",2,0.926773285536,0.27404679014748,0.295699924053146,0.543782975140953,-0.0760463112502233,"wind",7.61980129748562,"temp",-9.6014561345571,"North Bay","ON","C",1,"US Depot","Flat",0,2113.72996608,22,NA,2,0,0,0,83,46.25,-79.5,1,"wind",0.947368421052632,"temp",0.378378378378378,"wind",0.94647201946472,1958-01-31,1967-04-27,"temp",0.10061919504644,1958-02-01,1967-04-26,"wind",0.936395759717314,1958-01-31,1967-02-28,0.956236323851203,1958-02-11,1967-03-26,7.65620942226368,0.317770350075192,3.75759489274181,-2.69714998044407,0,1,0,0
"233","nbon01","nbon",3,1.3507370794764,0.5620572066816,0.416111481073338,0.645067036108138,0.300650428252202,"wind",7.61980129748562,"temp",-9.6014561345571,"North Bay","ON","C",1,"US Depot","Flat",0,2113.72996608,22,NA,2,0,0,0,83,46.25,-79.5,1,"wind",0.981981981981982,"temp",0,"wind",0.94647201946472,1958-01-31,1967-04-27,"temp",0.10061919504644,1958-02-01,1967-04-26,"wind",0.936395759717314,1958-01-31,1967-02-28,0.956236323851203,1958-02-11,1967-03-26,7.65620942226368,0.317770350075192,3.75759489274181,-2.69714998044407,0,1,0,0
"234","nbon01","nbon",4,0.941644210248,0.32558347106964,0.345760604192417,0.588014119041726,-0.0601277718783099,"wind",7.61980129748562,"temp",-9.6014561345571,"North Bay","ON","C",1,"US Depot","Flat",0,2113.72996608,22,NA,2,0,0,0,83,46.25,-79.5,1,"wind",0.967741935483871,"temp",0.0344827586206897,"wind",0.94647201946472,1958-01-31,1967-04-27,"temp",0.10061919504644,1958-02-01,1967-04-26,"wind",0.936395759717314,1958-01-31,1967-02-28,0.956236323851203,1958-02-11,1967-03-26,7.65620942226368,0.317770350075192,3.75759489274181,-2.69714998044407,0,1,0,0
"235","nbon01","nbon",7,2.4528384469008,0.6136448835384,0.250177456372534,0.500177424892942,0.897245903711196,"wind",7.61980129748562,"temp",-9.6014561345571,"North Bay","ON","C",1,"US Depot","Flat",0,2113.72996608,22,NA,2,0,0,0,83,46.25,-79.5,1,"wind",0.929411764705882,"temp",0.102941176470588,"wind",0.94647201946472,1958-01-31,1967-04-27,"temp",0.10061919504644,1958-02-01,1967-04-26,"wind",0.936395759717314,1958-01-31,1967-02-28,0.956236323851203,1958-02-11,1967-03-26,7.65620942226368,0.317770350075192,3.75759489274181,-2.69714998044407,0,1,0,0
"236","nbon01","nbon",8,1.5361400623464,0.4862804494464,0.316559968303687,0.562636621900572,0.429272816991689,"wind",7.61980129748562,"temp",-9.6014561345571,"North Bay","ON","C",1,"US Depot","Flat",0,2113.72996608,22,NA,2,0,0,0,83,46.25,-79.5,1,"wind",0.896296296296296,"temp",0.15625,"wind",0.94647201946472,1958-01-31,1967-04-27,"temp",0.10061919504644,1958-02-01,1967-04-26,"wind",0.936395759717314,1958-01-31,1967-02-28,0.956236323851203,1958-02-11,1967-03-26,7.65620942226368,0.317770350075192,3.75759489274181,-2.69714998044407,0,1,0,0
"237","nbon01","nbon",9,2.3494436586684,0.31056731453916,0.132187598282387,0.363576124466922,0.854178559136325,"wind",7.61980129748562,"temp",-9.6014561345571,"North Bay","ON","C",1,"US Depot","Flat",0,2113.72996608,22,NA,2,0,0,0,83,46.25,-79.5,1,"wind",0.946666666666667,"temp",0.0333333333333333,"wind",0.94647201946472,1958-01-31,1967-04-27,"temp",0.10061919504644,1958-02-01,1967-04-26,"wind",0.936395759717314,1958-01-31,1967-02-28,0.956236323851203,1958-02-11,1967-03-26,7.65620942226368,0.317770350075192,3.75759489274181,-2.69714998044407,0,1,0,0
"238","nbon01","nbon",10,2.1719893490316,0.4329719625168,0.19934350171185,0.446479004782811,0.775643498298892,"wind",7.61980129748562,"temp",-9.6014561345571,"North Bay","ON","C",1,"US Depot","Flat",0,2113.72996608,22,NA,2,0,0,0,83,46.25,-79.5,1,"wind",0.938144329896907,"temp",0.0657894736842105,"wind",0.94647201946472,1958-01-31,1967-04-27,"temp",0.10061919504644,1958-02-01,1967-04-26,"wind",0.936395759717314,1958-01-31,1967-02-28,0.956236323851203,1958-02-11,1967-03-26,7.65620942226368,0.317770350075192,3.75759489274181,-2.69714998044407,0,1,0,0
"239","nbon01","nbon",11,1.2379283032788,0.6271882701336,0.506643452995151,0.711788910418778,0.213439259240289,"wind",7.61980129748562,"temp",-9.6014561345571,"North Bay","ON","C",1,"US Depot","Flat",0,2113.72996608,22,NA,2,0,0,0,83,46.25,-79.5,1,"wind",0.962616822429907,"temp",0.2,"wind",0.94647201946472,1958-01-31,1967-04-27,"temp",0.10061919504644,1958-02-01,1967-04-26,"wind",0.936395759717314,1958-01-31,1967-02-28,0.956236323851203,1958-02-11,1967-03-26,7.65620942226368,0.317770350075192,3.75759489274181,-2.69714998044407,0,1,0,0
"240","nbon03","nbon",2,0.7563589034904,0.1813086965592,0.239712517063668,0.489604449595455,-0.27923927538935,"wind",7.61980129748562,"temp",-9.6014561345571,"North Bay","ON","C",3,"ME Garage","Flat",0,2425.88418048,21,NA,2,0,0,0,85,46.25,-79.5,1,"wind",0.947368421052632,"temp",0.378378378378378,"wind",0.94647201946472,1958-01-31,1967-04-27,"temp",0.10061919504644,1958-02-01,1967-04-26,"wind",0.936395759717314,1958-01-31,1967-02-28,0.951374207188161,1958-02-11,1967-03-27,7.79395134742454,0.317770350075192,3.75759489274181,-2.69714998044407,0,1,0,0
"241","nbon03","nbon",3,1.5963814401696,0.491557094532,0.307919574960591,0.554905014358846,0.46773946807224,"wind",7.61980129748562,"temp",-9.6014561345571,"North Bay","ON","C",3,"ME Garage","Flat",0,2425.88418048,21,NA,2,0,0,0,85,46.25,-79.5,1,"wind",0.981981981981982,"temp",0,"wind",0.94647201946472,1958-01-31,1967-04-27,"temp",0.10061919504644,1958-02-01,1967-04-26,"wind",0.936395759717314,1958-01-31,1967-02-28,0.951374207188161,1958-02-11,1967-03-27,7.79395134742454,0.317770350075192,3.75759489274181,-2.69714998044407,0,1,0,0
"242","nbon03","nbon",4,1.0392454318176,0.47004492112956,0.452294430880942,0.672528386672965,0.03849490348793,"wind",7.61980129748562,"temp",-9.6014561345571,"North Bay","ON","C",3,"ME Garage","Flat",0,2425.88418048,21,NA,2,0,0,0,85,46.25,-79.5,1,"wind",0.967741935483871,"temp",0.0344827586206897,"wind",0.94647201946472,1958-01-31,1967-04-27,"temp",0.10061919504644,1958-02-01,1967-04-26,"wind",0.936395759717314,1958-01-31,1967-02-28,0.951374207188161,1958-02-11,1967-03-27,7.79395134742454,0.317770350075192,3.75759489274181,-2.69714998044407,0,1,0,0
"243","nbon03","nbon",7,1.4274327994668,0.47470133683476,0.332555996339778,0.576676682673903,0.355877585759934,"wind",7.61980129748562,"temp",-9.6014561345571,"North Bay","ON","C",3,"ME Garage","Flat",0,2425.88418048,21,NA,2,0,0,0,85,46.25,-79.5,1,"wind",0.929411764705882,"temp",0.102941176470588,"wind",0.94647201946472,1958-01-31,1967-04-27,"temp",0.10061919504644,1958-02-01,1967-04-26,"wind",0.936395759717314,1958-01-31,1967-02-28,0.951374207188161,1958-02-11,1967-03-27,7.79395134742454,0.317770350075192,3.75759489274181,-2.69714998044407,0,1,0,0
"244","nbon03","nbon",8,1.5878924598096,0.2826702036144,0.178015961892214,0.421919378426986,0.462407640008884,"wind",7.61980129748562,"temp",-9.6014561345571,"North Bay","ON","C",3,"ME Garage","Flat",0,2425.88418048,21,NA,2,0,0,0,85,46.25,-79.5,1,"wind",0.896296296296296,"temp",0.15625,"wind",0.94647201946472,1958-01-31,1967-04-27,"temp",0.10061919504644,1958-02-01,1967-04-26,"wind",0.936395759717314,1958-01-31,1967-02-28,0.951374207188161,1958-02-11,1967-03-27,7.79395134742454,0.317770350075192,3.75759489274181,-2.69714998044407,0,1,0,0
"245","nbon03","nbon",9,3.1067806313376,0.32541821602668,0.104744510360416,0.323642565742542,1.1335870232635,"wind",7.61980129748562,"temp",-9.6014561345571,"North Bay","ON","C",3,"ME Garage","Flat",0,2425.88418048,21,NA,2,0,0,0,85,46.25,-79.5,1,"wind",0.946666666666667,"temp",0.0333333333333333,"wind",0.94647201946472,1958-01-31,1967-04-27,"temp",0.10061919504644,1958-02-01,1967-04-26,"wind",0.936395759717314,1958-01-31,1967-02-28,0.951374207188161,1958-02-11,1967-03-27,7.79395134742454,0.317770350075192,3.75759489274181,-2.69714998044407,0,1,0,0
"246","nbon03","nbon",10,1.1495827329084,0.35892647517132,0.312223265795973,0.55876942095642,0.139399035583237,"wind",7.61980129748562,"temp",-9.6014561345571,"North Bay","ON","C",3,"ME Garage","Flat",0,2425.88418048,21,NA,2,0,0,0,85,46.25,-79.5,1,"wind",0.938144329896907,"temp",0.0657894736842105,"wind",0.94647201946472,1958-01-31,1967-04-27,"temp",0.10061919504644,1958-02-01,1967-04-26,"wind",0.936395759717314,1958-01-31,1967-02-28,0.951374207188161,1958-02-11,1967-03-27,7.79395134742454,0.317770350075192,3.75759489274181,-2.69714998044407,0,1,0,0
"247","nbon03","nbon",11,1.5756401162376,0.6217843729356,0.394623344841163,0.628190532275967,0.454661612718136,"wind",7.61980129748562,"temp",-9.6014561345571,"North Bay","ON","C",3,"ME Garage","Flat",0,2425.88418048,21,NA,2,0,0,0,85,46.25,-79.5,1,"wind",0.962616822429907,"temp",0.2,"wind",0.94647201946472,1958-01-31,1967-04-27,"temp",0.10061919504644,1958-02-01,1967-04-26,"wind",0.936395759717314,1958-01-31,1967-02-28,0.951374207188161,1958-02-11,1967-03-27,7.79395134742454,0.317770350075192,3.75759489274181,-2.69714998044407,0,1,0,0
"248","nppe02","nppe",7,2.024462222244,0.516453662718,0.255106594256691,0.505080779931974,0.705304096026519,"wind",10.48286422638,"temp",-5.40498546725827,"National Park","PEI","A",2,"Dalvay Central Stores (unheated)","Flat",0,312.1542144,14,NA,1,0,1,NA,63,46.5,-62.75,1,"wind",0.984375,"temp",0.242424242424242,"wind",0.993135011441648,1962-12-22,1965-03-29,"temp",0.156488549618321,1962-12-05,1967-03-29,"wind",0.992857142857143,1962-12-22,1965-02-27,0.992957746478873,1963-01-26,1965-03-04,5.74349734261796,0.811231559667824,7.65501603347018,0.318737759330702,0,0,0,0
"249","nppe02","nppe",8,1.5384062423772,0.36878890769532,0.239721406177769,0.48961352736395,0.430746972991689,"wind",10.48286422638,"temp",-5.40498546725827,"National Park","PEI","A",2,"Dalvay Central Stores (unheated)","Flat",0,312.1542144,14,NA,1,0,1,NA,63,46.5,-62.75,1,"wind",1,"temp",0.173913043478261,"wind",0.993135011441648,1962-12-22,1965-03-29,"temp",0.156488549618321,1962-12-05,1967-03-29,"wind",0.992857142857143,1962-12-22,1965-02-27,0.992957746478873,1963-01-26,1965-03-04,5.74349734261796,0.811231559667824,7.65501603347018,0.318737759330702,0,0,0,0
"250","nppe02","nppe",9,1.032128933094,0.5487368010768,0.531655284027218,0.729146956399886,0.0316235944242274,"wind",10.48286422638,"temp",-5.40498546725827,"National Park","PEI","A",2,"Dalvay Central Stores (unheated)","Flat",0,312.1542144,14,NA,1,0,1,NA,63,46.5,-62.75,1,"wind",0.9921875,"temp",0.135593220338983,"wind",0.993135011441648,1962-12-22,1965-03-29,"temp",0.156488549618321,1962-12-05,1967-03-29,"wind",0.992857142857143,1962-12-22,1965-02-27,0.992957746478873,1963-01-26,1965-03-04,5.74349734261796,0.811231559667824,7.65501603347018,0.318737759330702,0,0,0,0
"251","nppe03","nppe",7,1.1566532299644,0.04755914573004,0.0411178947137888,0.202775478581087,0.145530688477708,"wind",10.48286422638,"temp",-5.40498546725827,"National Park","PEI","A",3,"Dalvay Residence","Gable",23,126.71974656,9,NA,2,1,1,NA,64,46.5,-62.75,0,"wind",0.984375,"temp",0.242424242424242,"wind",0.993135011441648,1962-12-22,1965-03-29,"temp",0.156488549618321,1962-12-05,1967-03-29,"wind",0.992857142857143,1962-12-22,1965-02-27,0.993288590604027,1963-01-24,1965-03-01,4.84197792806412,0.811231559667824,7.65501603347018,0.318737759330702,1,1,0,1
"252","nppe03","nppe",9,1.7389677670344,1.1304428101596,0.650065419031564,0.806266344970174,0.553291699854993,"wind",10.48286422638,"temp",-5.40498546725827,"National Park","PEI","A",3,"Dalvay Residence","Gable",23,126.71974656,9,NA,2,1,1,NA,64,46.5,-62.75,0,"wind",0.9921875,"temp",0.135593220338983,"wind",0.993135011441648,1962-12-22,1965-03-29,"temp",0.156488549618321,1962-12-05,1967-03-29,"wind",0.992857142857143,1962-12-22,1965-02-27,0.993288590604027,1963-01-24,1965-03-01,4.84197792806412,0.811231559667824,7.65501603347018,0.318737759330702,1,1,0,1
"253","nppe04","nppe",7,4.943272067748,0.32057108087508,0.0648499771976181,0.254656586794094,1.59802747382732,"wind",10.48286422638,"temp",-5.40498546725827,"National Park","PEI","A",NA,"Stanhope registration office","Flat",0,36.2321856,9,NA,1,0,1,NA,64.5,46.5,-62.75,1,"wind",0.984375,"temp",0.242424242424242,"wind",0.993135011441648,1962-12-22,1965-03-29,"temp",0.156488549618321,1962-12-05,1967-03-29,"wind",0.992857142857143,1962-12-22,1965-02-27,0.994152046783626,1963-01-24,1965-03-01,3.5899478287844,0.811231559667824,7.65501603347018,0.318737759330702,0,0,0,0
"254","nppe04","nppe",8,4.2881839559496,0.5257657404972,0.122608019128408,0.350154279037695,1.45586332302313,"wind",10.48286422638,"temp",-5.40498546725827,"National Park","PEI","A",NA,"Stanhope registration office","Flat",0,36.2321856,9,NA,1,0,1,NA,64.5,46.5,-62.75,1,"wind",1,"temp",0.173913043478261,"wind",0.993135011441648,1962-12-22,1965-03-29,"temp",0.156488549618321,1962-12-05,1967-03-29,"wind",0.992857142857143,1962-12-22,1965-02-27,0.994152046783626,1963-01-24,1965-03-01,3.5899478287844,0.811231559667824,7.65501603347018,0.318737759330702,0,0,0,0
"255","nppe04","nppe",9,2.213831754288,0.28418169008376,0.12836643504337,0.358282618952371,0.794724839659089,"wind",10.48286422638,"temp",-5.40498546725827,"National Park","PEI","A",NA,"Stanhope registration office","Flat",0,36.2321856,9,NA,1,0,1,NA,64.5,46.5,-62.75,1,"wind",0.9921875,"temp",0.135593220338983,"wind",0.993135011441648,1962-12-22,1965-03-29,"temp",0.156488549618321,1962-12-05,1967-03-29,"wind",0.992857142857143,1962-12-22,1965-02-27,0.994152046783626,1963-01-24,1965-03-01,3.5899478287844,0.811231559667824,7.65501603347018,0.318737759330702,0,0,0,0
"256","oton01","oton",2,1.4738982471108,0.12007312218468,0.0814663579524927,0.285423120914359,0.387910759573485,"wind",7.73839305008062,"temp",-8.24267534634742,"Ottawa ","ON","A",1,"72 Bishop Blvd","Gable",27,66.8901888,10,NA,2,1,1,0,33,45.5,-75.75,0,"wind",0.888888888888889,"temp",0.292307692307692,"wind",0.923524522028263,1958-01-03,1967-03-27,"temp",0.110189573459716,1958-01-02,1967-03-30,"wind",0.925795053003534,1958-01-03,1967-02-28,0.948581560283688,1958-01-03,1967-03-16,4.20305230167081,0.206474135767614,3.29220110546945,-1.50350204206057,1,1,0,1
"257","oton01","oton",3,2.0501969140296,0.31413613207032,0.153222419720111,0.391436354622448,0.717935844161466,"wind",7.73839305008062,"temp",-8.24267534634742,"Ottawa ","ON","A",1,"72 Bishop Blvd","Gable",27,66.8901888,10,NA,2,1,1,0,33,45.5,-75.75,0,"wind",0.877906976744186,"temp",0.00613496932515337,"wind",0.923524522028263,1958-01-03,1967-03-27,"temp",0.110189573459716,1958-01-02,1967-03-30,"wind",0.925795053003534,1958-01-03,1967-02-28,0.948581560283688,1958-01-03,1967-03-16,4.20305230167081,0.206474135767614,3.29220110546945,-1.50350204206057,1,1,0,1
"258","oton01","oton",4,2.0084355657828,0.4815330038064,0.239755266243117,0.48964810450273,0.697356093537254,"wind",7.73839305008062,"temp",-8.24267534634742,"Ottawa ","ON","A",1,"72 Bishop Blvd","Gable",27,66.8901888,10,NA,2,1,1,0,33,45.5,-75.75,0,"wind",0.923076923076923,"temp",0.117647058823529,"wind",0.923524522028263,1958-01-03,1967-03-27,"temp",0.110189573459716,1958-01-02,1967-03-30,"wind",0.925795053003534,1958-01-03,1967-02-28,0.948581560283688,1958-01-03,1967-03-16,4.20305230167081,0.206474135767614,3.29220110546945,-1.50350204206057,1,1,0,1
"259","oton01","oton",5,0.539072785188,0.17480268871128,0.324265467510696,0.569443120522758,-0.617904679735331,"wind",7.73839305008062,"temp",-8.24267534634742,"Ottawa ","ON","A",1,"72 Bishop Blvd","Gable",27,66.8901888,10,NA,2,1,1,0,33,45.5,-75.75,0,"wind",0.975,"temp",0.0882352941176471,"wind",0.923524522028263,1958-01-03,1967-03-27,"temp",0.110189573459716,1958-01-02,1967-03-30,"wind",0.925795053003534,1958-01-03,1967-02-28,0.948581560283688,1958-01-03,1967-03-16,4.20305230167081,0.206474135767614,3.29220110546945,-1.50350204206057,1,1,0,1
"260","oton01","oton",6,1.3093410896244,0.13875387659532,0.105972292242905,0.325533857291226,0.26952402565412,"wind",7.73839305008062,"temp",-8.24267534634742,"Ottawa ","ON","A",1,"72 Bishop Blvd","Gable",27,66.8901888,10,NA,2,1,1,0,33,45.5,-75.75,0,"wind",0.902857142857143,"temp",0.130841121495327,"wind",0.923524522028263,1958-01-03,1967-03-27,"temp",0.110189573459716,1958-01-02,1967-03-30,"wind",0.925795053003534,1958-01-03,1967-02-28,0.948581560283688,1958-01-03,1967-03-16,4.20305230167081,0.206474135767614,3.29220110546945,-1.50350204206057,1,1,0,1
"261","oton01","oton",7,1.3247064016704,0.27475380073512,0.207407317114696,0.455419934911391,0.281190851239921,"wind",7.73839305008062,"temp",-8.24267534634742,"Ottawa ","ON","A",1,"72 Bishop Blvd","Gable",27,66.8901888,10,NA,2,1,1,0,33,45.5,-75.75,0,"wind",0.852173913043478,"temp",0.123287671232877,"wind",0.923524522028263,1958-01-03,1967-03-27,"temp",0.110189573459716,1958-01-02,1967-03-30,"wind",0.925795053003534,1958-01-03,1967-02-28,0.948581560283688,1958-01-03,1967-03-16,4.20305230167081,0.206474135767614,3.29220110546945,-1.50350204206057,1,1,0,1
"262","oton01","oton",8,0.650627705322,0.06513177796524,0.100106062856647,0.316395421674598,-0.429817681585813,"wind",7.73839305008062,"temp",-8.24267534634742,"Ottawa ","ON","A",1,"72 Bishop Blvd","Gable",27,66.8901888,10,NA,2,1,1,0,33,45.5,-75.75,0,"wind",0.973913043478261,"temp",0.0704225352112676,"wind",0.923524522028263,1958-01-03,1967-03-27,"temp",0.110189573459716,1958-01-02,1967-03-30,"wind",0.925795053003534,1958-01-03,1967-02-28,0.948581560283688,1958-01-03,1967-03-16,4.20305230167081,0.206474135767614,3.29220110546945,-1.50350204206057,1,1,0,1
"263","oton01","oton",9,0.6972610355676,0.05835415908672,0.0836905493209114,0.289293189205884,-0.360595425324636,"wind",7.73839305008062,"temp",-8.24267534634742,"Ottawa ","ON","A",1,"72 Bishop Blvd","Gable",27,66.8901888,10,NA,2,1,1,0,33,45.5,-75.75,0,"wind",0.969072164948454,"temp",0.0597014925373134,"wind",0.923524522028263,1958-01-03,1967-03-27,"temp",0.110189573459716,1958-01-02,1967-03-30,"wind",0.925795053003534,1958-01-03,1967-02-28,0.948581560283688,1958-01-03,1967-03-16,4.20305230167081,0.206474135767614,3.29220110546945,-1.50350204206057,1,1,0,1
"264","oton01","oton",10,0.5664164010624,0.16879271072076,0.298001100257979,0.545894770315653,-0.568425780343897,"wind",7.73839305008062,"temp",-8.24267534634742,"Ottawa ","ON","A",1,"72 Bishop Blvd","Gable",27,66.8901888,10,NA,2,1,1,0,33,45.5,-75.75,0,"wind",0.940677966101695,"temp",0.135802469135802,"wind",0.923524522028263,1958-01-03,1967-03-27,"temp",0.110189573459716,1958-01-02,1967-03-30,"wind",0.925795053003534,1958-01-03,1967-02-28,0.948581560283688,1958-01-03,1967-03-16,4.20305230167081,0.206474135767614,3.29220110546945,-1.50350204206057,1,1,0,1
"265","oton01","oton",11,1.6111625166252,0.263607881418,0.16361346462439,0.404491612551348,0.47695597845211,"wind",7.73839305008062,"temp",-8.24267534634742,"Ottawa ","ON","A",1,"72 Bishop Blvd","Gable",27,66.8901888,10,NA,2,1,1,0,33,45.5,-75.75,0,"wind",0.969072164948454,"temp",0.197530864197531,"wind",0.923524522028263,1958-01-03,1967-03-27,"temp",0.110189573459716,1958-01-02,1967-03-30,"wind",0.925795053003534,1958-01-03,1967-02-28,0.948581560283688,1958-01-03,1967-03-16,4.20305230167081,0.206474135767614,3.29220110546945,-1.50350204206057,1,1,0,1
"266","oton02","oton",2,1.2179001093336,0.17269253025696,0.141795315505352,0.376557187562994,0.197128153883155,"wind",7.73839305008062,"temp",-8.24267534634742,"Ottawa ","ON","A",2,"40 Barker Blvd","Gable",27,66.8901888,10,NA,2,1,1,0,34,45.5,-75.75,0,"wind",0.888888888888889,"temp",0.292307692307692,"wind",0.923524522028263,1958-01-03,1967-03-27,"temp",0.110189573459716,1958-01-02,1967-03-30,"wind",0.925795053003534,1958-01-03,1967-02-28,0.945804195804196,1958-01-03,1967-03-26,4.20305230167081,0.206474135767614,3.29220110546945,-1.50350204206057,1,1,0,1
"267","oton02","oton",3,2.0671577523828,0.509949988254,0.246691374988766,0.496680354945478,0.726174597275981,"wind",7.73839305008062,"temp",-8.24267534634742,"Ottawa ","ON","A",2,"40 Barker Blvd","Gable",27,66.8901888,10,NA,2,1,1,0,34,45.5,-75.75,0,"wind",0.877906976744186,"temp",0.00613496932515337,"wind",0.923524522028263,1958-01-03,1967-03-27,"temp",0.110189573459716,1958-01-02,1967-03-30,"wind",0.925795053003534,1958-01-03,1967-02-28,0.945804195804196,1958-01-03,1967-03-26,4.20305230167081,0.206474135767614,3.29220110546945,-1.50350204206057,1,1,0,1
"268","oton02","oton",4,1.8965297441412,0.35802867226392,0.188780942334255,0.43448928909037,0.640025765726017,"wind",7.73839305008062,"temp",-8.24267534634742,"Ottawa ","ON","A",2,"40 Barker Blvd","Gable",27,66.8901888,10,NA,2,1,1,0,34,45.5,-75.75,0,"wind",0.923076923076923,"temp",0.117647058823529,"wind",0.923524522028263,1958-01-03,1967-03-27,"temp",0.110189573459716,1958-01-02,1967-03-30,"wind",0.925795053003534,1958-01-03,1967-02-28,0.945804195804196,1958-01-03,1967-03-26,4.20305230167081,0.206474135767614,3.29220110546945,-1.50350204206057,1,1,0,1
