"","building_code","city_code","season","ground_max","roof_max","gr","sqrtgr","logground","measurement.x","wind_avg","measurement.y","temp_avg","City","Province","Type","Bld_Type","Name","Roof_Type","Slope","Size","Eave_Height","Material","Exposure","Heated","Insulated","Parapet","order","lat","long","roofflat","measurement.x.x","winter_wind","measurement.y.y","above_freeze","residual"
"27","clab04","clab",3,16.12660919,4.135185185,0.256420003503539,0.506379307933824,2.78047065243136,NA,NA,"temp",7.22008540126141,"Cold Lake","AB","C",4,"Cant Hangar","Flat",0,127563,53,NA,2,0,0,0,74,54.5,-110.2,1,"wind",0.977211796246649,"temp",0.0188679245283019,-0.105091242754748
"28","clab04","clab",4,15.00689655,5.83727744,0.38897299122116,0.623676992698271,2.70850986544037,NA,NA,"temp",7.22008540126141,"Cold Lake","AB","C",4,"Cant Hangar","Flat",0,127563,53,NA,2,0,0,0,74,54.5,-110.2,1,"wind",0.977211796246649,"temp",0.0579710144927536,0.00259396750557592
"29","clab04","clab",5,17.63166088,6.943652797,0.393817283820173,0.62754863064162,2.8696961995732,"wind",18.3083287937956,"temp",7.22008540126141,"Cold Lake","AB","C",4,"Cant Hangar","Flat",0,127563,53,NA,2,0,0,0,74,54.5,-110.2,1,"wind",0.977211796246649,"temp",0.0786516853932584,0.0279967697406517
"30","clab04","clab",6,16.26572168,3.522126778,0.216536766538354,0.465335112084134,2.78905992906088,"wind",16.9642532725913,"temp",7.22008540126141,"Cold Lake","AB","C",4,"Cant Hangar","Flat",0,127563,53,NA,2,0,0,0,74,54.5,-110.2,1,"wind",0.977211796246649,"temp",0.0272727272727273,-0.144988088692597
"31","clab04","clab",7,19.38746439,7.248251748,0.37386280135419,0.611443211880048,2.96462669175049,"wind",17.7413725240588,"temp",7.22008540126141,"Cold Lake","AB","C",4,"Cant Hangar","Flat",0,127563,53,NA,2,0,0,0,74,54.5,-110.2,1,"wind",0.977211796246649,"temp",0.0273972602739726,0.0245721035649607
"32","clab04","clab",8,12.79991462,4.176732544,0.326309406585714,0.571234983685098,2.54943850059082,"wind",20.0100626977551,"temp",7.22008540126141,"Cold Lake","AB","C",4,"Cant Hangar","Flat",0,127563,53,NA,2,0,0,0,74,54.5,-110.2,1,"wind",0.977211796246649,"temp",0.0344827586206897,-0.0710966895962269
"33","clab04","clab",9,31.4758082,11.32306357,0.359738612525921,0.599782137551562,3.44921925712259,"wind",17.4555857298182,"temp",7.22008540126141,"Cold Lake","AB","C",4,"Cant Hangar","Flat",0,127563,53,NA,2,0,0,0,74,54.5,-110.2,1,"wind",0.977211796246649,"temp",0,0.0776425847725507
"34","clab04","clab",10,31.50927374,16.72625698,0.53083600460034,0.728584933003929,3.45028190694755,"wind",27.5799786334524,"temp",7.22008540126141,"Cold Lake","AB","C",4,"Cant Hangar","Flat",0,127563,53,NA,2,0,0,0,74,54.5,-110.2,1,"wind",0.977211796246649,"temp",0.0459770114942529,0.206587328288249
"35","clab04","clab",11,26.81319641,14.0485307,0.523940916449655,0.723837631274898,3.28889416968427,"wind",27.69970166,"temp",7.22008540126141,"Cold Lake","AB","C",4,"Cant Hangar","Flat",0,127563,53,NA,2,0,0,0,74,54.5,-110.2,1,"wind",0.977211796246649,"temp",0,0.180281958970051
"36","cxbc03","cxbc",3,15.84179735,8.192525176,0.517146192126994,0.719128772979495,2.76265184901481,"wind",14.5546345480877,"temp",38.6677116636364,"Comox","BC","C",3,"ME Garage","Flat",0,26112,21,NA,2,0,0,0,67,49.7,-124.9,1,"wind",0.891238670694864,"temp",0.90625,0.105277998273125
